Tata,D/N,Config,Test time,Line,Fixture,SN,Failure Mode,Failure Description,Retest,NTF,Fail,SOF,OFFLINE

2020-08-05,D,G950-04226-02,2020-08-05T09:51:25Z,N39,MMI-N3904,WIP0804105APAM7FM,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:46:45Z,M39,MMI-M3902,WIP0804105APAM054,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:46:45Z,M39,MMI-M3902,WIP0804105APAM054,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:46:45Z,M39,MMI-M3902,WIP0804105APAM054,device offline,device offline YES,0,0,0,0,1,

2020-08-05,D,G950-04226-02,2020-08-05T09:53:19Z,N29,MMI-N2902,WIP0804105APALVHG,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:53:33Z,N19,MMI-N1904,WIP0803105APAL279,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:54:24Z,N19,MMI-N1903,WIP0803105APAL275,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:54:47Z,N19,MMI-N1901,WIP0803105APAL26L,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:54:24Z,N19,MMI-N1903,WIP0803105APAL275,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:54:24Z,N19,MMI-N1903,WIP0803105APAL275,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:57:26Z,K19,MMI-K1902,WIP0718105APAFTGF,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:57:31Z,M29,MMI-M2904,WIP0804105APALKL3,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:59:37Z,N19,MMI-N1904,WIP0803105APAL261,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:46:45Z,M39,MMI-M3902,WIP0804105APAM054,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:46:45Z,M39,MMI-M3902,WIP0804105APAM054,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:03:18Z,M39,MMI-M3902,WIP0804105APAM03E,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:03:58Z,N19,MMI-N1901,WIP0803105APAL25X,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:08:49Z,M39,MMI-M3902,WIP0804105APAM007,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:10:45Z,N29,MMI-N2901,WIP0804105APALVN5,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:12:00Z,N19,MMI-N1904,WIP0803105APAL25D,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:12:23Z,N19,MMI-N1904,WIP0803105APAL25H,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:12:33Z,M39,MMI-M3903,WIP0804105APALYY8,device offline,device offline YES,0,0,0,0,1,

2020-08-05,D,G950-04226-02,2020-08-05T10:13:47Z,M29,MMI-M2901,WIP0804105APALKK1,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:14:40Z,N29,MMI-N2903,WIP0804105APALVG7,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:15:45Z,M39,MMI-M3901,WIP0804105APALYU2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:16:50Z,N39,MMI-N3902,WIP0804105APAM7DU,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:16:50Z,N39,MMI-N3902,WIP0804105APAM7DU,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:16:50Z,N39,MMI-N3902,WIP0804105APAM7DU,"dut_offline
LED_white
LED_Blue_Red_Yellow_Green
","dut_offline  YES
LED_white  None
LED_Blue_Red_Yellow_Green  None
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T10:20:46Z,N29,MMI-N2903,WIP0804105APALVF9,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:20:46Z,N29,MMI-N2903,WIP0804105APALVF9,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:21:21Z,N39,MMI-N3902,WIP0804105APAM7CX,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:21:21Z,N39,MMI-N3902,WIP0804105APAM7CX,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:24:29Z,N39,MMI-N3902,WIP0804105APAM7CN,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:24:29Z,N39,MMI-N3902,WIP0804105APAM7CN,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:24:29Z,N39,MMI-N3902,WIP0804105APAM7CN,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:26:55Z,N39,MMI-N3902,WIP0804105APAM7F8,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T10:27:10Z,N39,MMI-N3903,WIP0804105APAM7BP,device offline,device offline YES,0,0,0,0,1,
