Tata,D/N,Config,Test time,Line,Fixture,SN,Failure Mode,Failure Description,Retest,NTF,Fail,SOF,OFFLINE
2020-08-05,D,G950-04226-01,2020-08-05T13:13:11Z,N19,TOUCH-N1904,WIP0804105APAM3LG,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:13:37Z,M39,TOUCH-M3905,WIP0804105APALJP5,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:14:04Z,K19,TOUCH-K1903,WIP0803105APAL6JJ,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:14:46Z,N39,TOUCH-N3902,WIP0804105APAM6K7,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:15:18Z,M29,TOUCH-M2902,WIP0804105APALUBU,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:16:18Z,M39,TOUCH-M3901,WIP0804105APALJT3,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:12:27Z,N39,TOUCH-N3904,WIP0804105APAM6X0,"vt_sns4_press_diffm_avg
vt_sns4_press_diff0_avg
vt_sns4_press_diff2_avg
vt_sns4_press_diff1_avg
","vt_sns4_press_diffm_avg  0.0
vt_sns4_press_diff0_avg  0.0
vt_sns4_press_diff2_avg  0.0
vt_sns4_press_diff1_avg  0.0
",0,0,1,0,0,
2020-08-05,D,G950-04226-01,2020-08-05T13:16:59Z,N19,TOUCH-N1903,WIP0804105APAM3WD,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:17:56Z,M39,TOUCH-M3902,WIP0804105APALJN8,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:18:11Z,M29,TOUCH-M2902,WIP0804105APALUA6,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:19:09Z,M29,TOUCH-M2903,WIP0804105APALUC2,device offline,device offline YES,0,0,0,0,1,
2020-08-04,D,G950-04226-02,2020-08-04T18:26:46Z,M39,TOUCH-M3901,WIP0803105APAL0TC,"vt_sns5_press_diff0_avg
vt_sns5_press_diff2_avg
","vt_sns5_press_diff0_avg  199.85245901639345
vt_sns5_press_diff2_avg  199.47540983606558
",0,0,1,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:17:56Z,M39,TOUCH-M3902,WIP0804105APALJN8,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:20:08Z,N39,TOUCH-N3904,WIP0804105APAM6JC,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:21:04Z,N19,TOUCH-N1903,WIP0804105APAM3JX,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:22:58Z,M39,TOUCH-M3902,WIP0804105APALJM9,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:21:50Z,K19,TOUCH-K1901,WIP0803105APAL6HJ,"AMP_CALIBRATION
SN_FATP_WRITE
","AMP_CALIBRATION  False
SN_FATP_WRITE  False
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:23:38Z,M39,TOUCH-M3901,WIP0804105APALJM8,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:24:22Z,M39,TOUCH-M3902,WIP0804105APALJM6,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:14:14Z,N39,TOUCH-N3901,WIP0803105APAL6MD,"AMP_CALIBRATION
","AMP_CALIBRATION  False
",0,0,1,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:24:39Z,M39,TOUCH-M3905,WIP0804105APALJMC,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:24:40Z,M29,TOUCH-M2904,WIP0804105APALUB4,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:24:57Z,M29,TOUCH-M2902,WIP0804105APALU96,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:48:10Z,K19,TOUCH-K1903,WIP0803105APAL7N9,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:26:05Z,M29,TOUCH-M2903,WIP0804105APALU8J,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T09:56:48Z,K19,TOUCH-K1903,WIP0721105APAHL77,"vt_sns0_press_diff1_avg
vt_sns0_press_diffm_avg
vt_sns0_press_diff2_avg
vt_sns0_SNR_p2p
vt_SNS_GND_SHORT
vt_sns0_press_diff0_avg
","vt_sns0_press_diff1_avg  0.0
vt_sns0_press_diffm_avg  0.0
vt_sns0_press_diff2_avg  0.0
vt_sns0_SNR_p2p  nan
vt_SNS_GND_SHORT  1
vt_sns0_press_diff0_avg  0.0
",0,0,1,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:26:54Z,M39,TOUCH-M3903,WIP0804105APALJLY,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:27:02Z,N29,TOUCH-N2902,WIP0804105APAM4LY,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:25:52Z,N39,TOUCH-N3902,WIP0804105APAM6H9,"vt_sns5_press_diffm_avg
vt_sns5_press_diff2_avg
vt_sns5_press_diff1_avg
","vt_sns5_press_diffm_avg  197.2295081967213
vt_sns5_press_diff2_avg  197.13114754098362
vt_sns5_press_diff1_avg  196.40983606557376
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:27:59Z,M39,TOUCH-M3901,WIP0804105APALJLD,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:48:53Z,K19,TOUCH-K1901,WIP0803105APAL1FX,"vt_sns5_press_diff0_avg
vt_sns5_press_diffm_avg
vt_sns5_press_diff2_avg
vt_sns5_press_diff1_avg
","vt_sns5_press_diff0_avg  110.45161290322581
vt_sns5_press_diffm_avg  110.51612903225806
vt_sns5_press_diff2_avg  110.48387096774194
vt_sns5_press_diff1_avg  110.7741935483871
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T12:48:10Z,K19,TOUCH-K1903,WIP0803105APAL7N9,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:48:10Z,K19,TOUCH-K1903,WIP0803105APAL7N9,"MUTE_DATA_MIC0
MUTE_DATA_MIC1
MUTE_DATA_MIC2
MUTE_STATUS
","MUTE_DATA_MIC0  False
MUTE_DATA_MIC1  False
MUTE_DATA_MIC2  False
MUTE_STATUS  False
",0,0,1,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:29:33Z,M29,TOUCH-M2902,WIP0804105APALUH2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:30:05Z,M39,TOUCH-M3903,WIP0804105APALJM0,device offline,device offline YES,0,0,0,0,1,
2020-08-04,D,G950-04226-01,2020-08-04T12:57:28Z,K19,TOUCH-K1902,WIP0731105APAJVK3,"vt_sns4_press_diffm_avg
vt_sns4_SNR_p2p
vt_sns4_press_diff0_avg
vt_sns4_press_diff2_avg
vt_SNS_GND_SHORT
vt_sns4_press_diff1_avg
","vt_sns4_press_diffm_avg  0.0
vt_sns4_SNR_p2p  nan
vt_sns4_press_diff0_avg  0.0
vt_sns4_press_diff2_avg  0.0
vt_SNS_GND_SHORT  16
vt_sns4_press_diff1_avg  0.0
",0,0,1,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:29:15Z,M29,TOUCH-M2905,WIP0804105APALU9T,"MUTE_DATA_MIC0
MUTE_DATA_MIC1
MUTE_DATA_MIC2
MUTE_STATUS
","MUTE_DATA_MIC0  False
MUTE_DATA_MIC1  False
MUTE_DATA_MIC2  False
MUTE_STATUS  False
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:31:10Z,N29,TOUCH-N2902,WIP0804105APAM4L6,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:48:10Z,K19,TOUCH-K1903,WIP0803105APAL7N9,"MUTE_DATA_MIC0
MUTE_DATA_MIC1
MUTE_DATA_MIC2
MUTE_STATUS
","MUTE_DATA_MIC0  False
MUTE_DATA_MIC1  False
MUTE_DATA_MIC2  False
MUTE_STATUS  False
",0,1,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:32:06Z,M39,TOUCH-M3901,WIP0804105APALJLR,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:05:37Z,K19,TOUCH-K1903,WIP0803105APAL6MN,"AMP_CALIBRATION
SN_FATP_WRITE
","AMP_CALIBRATION  False
SN_FATP_WRITE  False
",0,1,0,0,0,
2020-08-05,D,G950-04226-01,2020-08-05T13:33:06Z,N19,TOUCH-N1901,WIP0804105APAM3GP,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:33:26Z,K19,TOUCH-K1901,WIP0801105APAK1TL,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:34:02Z,M29,TOUCH-M2903,WIP0804105APALU8G,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:34:26Z,K19,TOUCH-K1901,WIP0801105APAK1AH,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:23:43Z,K19,TOUCH-K1901,WIP0803105APAL0EN,"AMP_CALIBRATION
SN_FATP_WRITE
","AMP_CALIBRATION  False
SN_FATP_WRITE  False
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:22:17Z,M39,TOUCH-M3904,WIP0804105APALK21,"vt_sns0_press_diff1_avg
vt_sns0_press_diffm_avg
vt_sns0_press_diff2_avg
vt_sns0_SNR_p2p
vt_SNS_GND_SHORT
vt_sns0_press_diff0_avg
","vt_sns0_press_diff1_avg  0.0
vt_sns0_press_diffm_avg  0.0
vt_sns0_press_diff2_avg  0.0
vt_sns0_SNR_p2p  nan
vt_SNS_GND_SHORT  1
vt_sns0_press_diff0_avg  0.0
",0,0,1,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:34:49Z,M39,TOUCH-M3901,WIP0804105APALJK4,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:29:59Z,K19,TOUCH-K1903,WIP0803105APAL0NN,"AMP_CALIBRATION
SN_FATP_WRITE
","AMP_CALIBRATION  False
SN_FATP_WRITE  False
",1,0,0,0,0,
2020-08-05,D,G950-04226-01,2020-08-05T13:35:48Z,N19,TOUCH-N1901,WIP0804105APAM3G8,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:22:28Z,K19,TOUCH-K1901,WIP0803105APAKWX2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:22:28Z,K19,TOUCH-K1901,WIP0803105APAKWX2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:36:54Z,M39,TOUCH-M3905,WIP0804105APALJJM,device offline,device offline YES,0,0,0,0,1,
2020-08-04,D,G950-04226-01,2020-08-04T16:50:11Z,N39,TOUCH-N3901,WIP0803105APAL6GW,"vt_sns5_SNR_p2p
vt_sns5_press_diff0_avg
vt_sns5_press_diffm_avg
vt_sns5_press_diff2_avg
vt_sns5_press_diff1_avg
","vt_sns5_SNR_p2p  -0.04891591750401858
vt_sns5_press_diff0_avg  0.0
vt_sns5_press_diffm_avg  0.0
vt_sns5_press_diff2_avg  0.0
vt_sns5_press_diff1_avg  0.0
",0,0,1,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:36:45Z,M29,TOUCH-M2904,WIP0804105APALU6P,"vt_sns5_press_diff0_avg
","vt_sns5_press_diff0_avg  198.9016393442623
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:39:57Z,M39,TOUCH-M3902,WIP0804105APALJPW,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:40:04Z,N19,TOUCH-N1902,WIP0804105APAM3F9,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-01,2020-08-05T13:39:23Z,N19,TOUCH-N1905,WIP0804105APAM3FJ,"AMP_CALIBRATION
SN_FATP_WRITE
","AMP_CALIBRATION  False
SN_FATP_WRITE  False
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:39:57Z,M39,TOUCH-M3902,WIP0804105APALJPW,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:36:39Z,M39,TOUCH-M3901,WIP0804105APALJJW,"AMP_CALIBRATION
SN_FATP_WRITE
","AMP_CALIBRATION  False
SN_FATP_WRITE  False
",0,1,0,0,0,
2020-08-05,D,G950-04226-01,2020-08-05T12:18:58Z,K19,TOUCH-K1903,WIP0731105APAJT3V,"AMP_CALIBRATION
SN_FATP_WRITE
","AMP_CALIBRATION  False
SN_FATP_WRITE  False
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:42:30Z,N39,TOUCH-N3904,WIP0804105APAM6EK,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:22:28Z,K19,TOUCH-K1901,WIP0803105APAKWX2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:43:23Z,N29,TOUCH-N2901,WIP0804105APAM4J4,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:43:31Z,K19,TOUCH-K1901,WIP0803105APAKND9,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:46:03Z,N29,TOUCH-N2905,WIP0804105APAM4HK,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:22:28Z,K19,TOUCH-K1901,WIP0803105APAKWX2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:32:45Z,N39,TOUCH-N3902,WIP0804105APAM6FY,"vt_sns4_press_diffm_avg
vt_sns4_press_diff0_avg
vt_sns4_press_diff2_avg
","vt_sns4_press_diffm_avg  197.01639344262296
vt_sns4_press_diff0_avg  196.45901639344262
vt_sns4_press_diff2_avg  196.98360655737704
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T13:47:42Z,N29,TOUCH-N2903,WIP0804105APAM4TH,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:43:31Z,K19,TOUCH-K1901,WIP0803105APAKND9,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T12:22:28Z,K19,TOUCH-K1901,WIP0803105APAKWX2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T13:48:49Z,N39,TOUCH-N3904,WIP0804105APAM6D5,device offline,device offline YES,0,0,0,0,1,
